aleatoric,epistemic
1.671330928802490234e-01,5.138836055994033813e-02
1.141260266304016113e-01,6.225113570690155029e-02
1.771130561828613281e-01,4.149650782346725464e-02
9.056168794631958008e-02,1.406451221555471420e-02
2.089941501617431641e-02,2.759135968517512083e-04
3.289914131164550781e-02,2.904167631641030312e-03
1.818060874938964844e-02,9.204607340507209301e-04
2.326685190200805664e-02,4.750647931359708309e-04
3.832834959030151367e-02,1.425042864866554737e-03
7.175666093826293945e-02,5.901960656046867371e-03
1.060274839401245117e-01,4.757360741496086121e-02
2.004676163196563721e-01,1.237444207072257996e-02
1.888056397438049316e-01,1.923205144703388214e-02
1.989881694316864014e-01,3.276151418685913086e-02
1.424802541732788086e-01,2.969109453260898590e-02
1.430617570877075195e-01,4.109914973378181458e-02
1.290362477302551270e-01,3.392345458269119263e-02
7.945412397384643555e-02,2.009430900216102600e-02
7.655602693557739258e-02,1.035445369780063629e-02
6.507408618927001953e-02,9.023638442158699036e-03
8.782780170440673828e-02,4.349601641297340393e-02
1.027492284774780273e-01,1.235815230756998062e-02
7.895213365554809570e-02,4.588509909808635712e-03
1.238027811050415039e-01,1.855816505849361420e-02
7.117801904678344727e-02,2.617796882987022400e-02
7.203072309494018555e-02,6.345667410641908646e-03
4.516667127609252930e-02,1.726651750504970551e-02
5.733591318130493164e-02,5.180606152862310410e-03
1.823329925537109375e-02,1.816845615394413471e-03
1.032662391662597656e-02,4.490957944653928280e-04
4.189884662628173828e-02,3.633400192484259605e-03
8.358627557754516602e-02,1.447877567261457443e-02
4.131460189819335938e-02,4.733385518193244934e-03
1.283413171768188477e-02,3.514617565087974072e-04
4.717177152633666992e-02,4.219779744744300842e-02
2.149355411529541016e-02,1.514479517936706543e-03
8.693325519561767578e-02,2.513170987367630005e-02
2.024209499359130859e-02,6.127760279923677444e-04
2.961856126785278320e-02,1.680844579823315144e-03
2.231407165527343750e-02,2.361629391089081764e-03
6.817972660064697266e-02,1.752948388457298279e-02
3.400331735610961914e-02,5.637545883655548096e-02
2.910083532333374023e-02,2.363068284466862679e-03
2.931237220764160156e-03,6.625149580941069871e-06
5.765795707702636719e-03,2.362330124014988542e-04
5.819928646087646484e-02,8.856672793626785278e-03
5.557417869567871094e-03,3.691671008709818125e-05
8.302479982376098633e-02,1.917800307273864746e-02
6.461614370346069336e-02,7.296424824744462967e-03
7.104098796844482422e-02,1.007645949721336365e-02
1.284487247467041016e-01,4.124080762267112732e-02
8.846050500869750977e-02,1.203312072902917862e-02
1.166169643402099609e-01,1.174198649823665619e-02
8.558714389801025391e-02,2.531268261373043060e-02
9.343451261520385742e-02,3.161730989813804626e-02
7.824176549911499023e-02,1.338168699294328690e-02
1.266497373580932617e-02,4.331286472734063864e-04
3.780174255371093750e-02,1.310756523162126541e-02
1.044780015945434570e-02,3.599369083531200886e-04
3.153920173645019531e-02,7.826683111488819122e-03
9.656190872192382812e-03,1.451101561542600393e-04
3.934496641159057617e-02,1.831226609647274017e-02
3.293669223785400391e-02,1.740868785418570042e-03
1.167482137680053711e-02,9.074676781892776489e-04
2.343064546585083008e-02,1.042785355821251869e-03
4.619920253753662109e-02,5.369148403406143188e-02
1.125102043151855469e-01,7.027450203895568848e-02
3.871023654937744141e-02,7.706215139478445053e-03
3.028583526611328125e-02,1.627018442377448082e-03
4.654657840728759766e-02,6.343071348965167999e-03
2.455592155456542969e-02,4.410972469486296177e-04
6.707441806793212891e-02,6.697461009025573730e-03
5.661183595657348633e-02,9.213631041347980499e-03
4.161077737808227539e-02,2.757092472165822983e-03
3.013342618942260742e-02,4.016796126961708069e-03
2.809882164001464844e-02,1.944319694302976131e-03
6.056851148605346680e-02,2.548241522163152695e-03
1.184124946594238281e-01,8.851567283272743225e-03
1.300661563873291016e-01,1.504818536341190338e-02
1.577295660972595215e-01,5.807185173034667969e-02
3.544622659683227539e-02,2.803261158987879753e-03
1.022952198982238770e-01,9.206825867295265198e-03
2.728539705276489258e-02,1.590479863807559013e-03
4.982680082321166992e-02,6.160906981676816940e-03
8.928221464157104492e-02,9.084776975214481354e-03
8.626925945281982422e-02,5.652944091707468033e-03
1.598785519599914551e-01,3.225805982947349548e-02
9.567141532897949219e-02,1.944557949900627136e-02
1.240480542182922363e-01,1.556750759482383728e-02
6.243145465850830078e-02,2.333822473883628845e-02
7.813131809234619141e-02,8.719559758901596069e-03
1.152656078338623047e-01,1.944867148995399475e-02
6.884473562240600586e-02,9.434292092919349670e-03
1.261551380157470703e-01,3.572016209363937378e-02
2.485370635986328125e-02,2.339340280741453171e-03
4.112207889556884766e-02,6.926621310412883759e-03
2.848863601684570312e-03,1.497083212598226964e-05
7.536411285400390625e-04,1.938988361871452071e-06
1.181882619857788086e-02,5.570948123931884766e-04
4.000306129455566406e-03,7.613632624270394444e-05
7.807552814483642578e-03,3.031711676158010960e-04
5.883830785751342773e-02,3.056088695302605629e-03
3.938764333724975586e-02,1.544777420349419117e-03
1.178156137466430664e-01,5.489170178771018982e-02
9.043407440185546875e-02,8.697926998138427734e-03
1.725530028343200684e-01,3.364027664065361023e-02
1.030130982398986816e-01,3.365101292729377747e-02
1.504754424095153809e-01,5.652410537004470825e-02
1.437491774559020996e-01,1.955190300941467285e-02
9.215742349624633789e-02,7.856355048716068268e-03
7.542806863784790039e-02,1.415091902017593384e-01
4.530501365661621094e-02,6.295789033174514771e-02
4.659926891326904297e-02,1.161606796085834503e-02
1.536887884140014648e-02,3.492844058200716972e-03
3.256618976593017578e-02,1.623043790459632874e-02
2.161693572998046875e-02,7.976515218615531921e-03
3.321409225463867188e-03,2.169030994991771877e-05
1.724433898925781250e-02,7.209117058664560318e-03
2.291071414947509766e-02,2.829620381817221642e-03
7.008755207061767578e-02,9.933592751622200012e-03
2.126836776733398438e-02,8.367185946553945541e-04
8.729255199432373047e-02,1.114717498421669006e-02
4.979664087295532227e-02,4.773632623255252838e-03
7.524210214614868164e-02,8.800415322184562683e-03
6.798452138900756836e-02,1.310955174267292023e-02
4.234611988067626953e-02,3.537793876603245735e-03
7.386666536331176758e-02,4.255997482687234879e-03
1.034505367279052734e-01,7.606008090078830719e-03
1.124334335327148438e-01,2.191998250782489777e-02
1.279628872871398926e-01,3.533027693629264832e-02
3.975081443786621094e-02,8.654387295246124268e-02
1.198073625564575195e-01,7.813496142625808716e-02
9.349566698074340820e-02,1.476698089390993118e-02
5.811613798141479492e-02,1.830977015197277069e-02
5.832850933074951172e-02,2.317890524864196777e-02
6.558293104171752930e-02,3.685545176267623901e-02
4.689216613769531250e-02,1.180616393685340881e-02
2.179425954818725586e-02,1.826502266339957714e-03
1.588553190231323242e-02,4.586834111250936985e-04
2.442640066146850586e-02,1.191273448057472706e-03
2.102345228195190430e-02,1.695478684268891811e-03
5.223816633224487305e-02,5.623416509479284286e-03
7.785356044769287109e-02,1.009855885058641434e-02
7.385224103927612305e-02,1.955847069621086121e-02
5.023717880249023438e-02,5.339986179023981094e-03
4.634076356887817383e-02,4.094255156815052032e-03
4.905402660369873047e-03,2.592628698039334267e-05
4.066610336303710938e-02,1.866992935538291931e-02
4.337507486343383789e-02,4.699789453297853470e-03
1.731598377227783203e-02,7.558693760074675083e-04
3.572350740432739258e-02,1.667220145463943481e-02
7.077634334564208984e-03,1.464008528273552656e-04
1.827001571655273438e-02,4.751250962726771832e-04
3.336966037750244141e-03,6.030721851857379079e-05
1.819968223571777344e-02,2.934100339189171791e-04
3.254145383834838867e-02,6.449667271226644516e-03
1.019358634948730469e-02,3.835049865301698446e-04
1.073090434074401855e-01,4.243526607751846313e-02
2.897089719772338867e-02,1.213241019286215305e-03
4.337596893310546875e-02,1.043951045721769333e-02
1.625645160675048828e-02,4.409128800034523010e-03
1.381003856658935547e-02,3.510178939905017614e-04
3.986299037933349609e-03,6.797115202061831951e-05
1.834005117416381836e-02,3.391350386664271355e-03
1.607775688171386719e-03,1.831224608395132236e-06
2.059817314147949219e-03,1.128723306464962661e-05
8.257150650024414062e-03,1.863392099039629102e-04
1.004970073699951172e-02,4.504714452195912600e-04
1.193153858184814453e-02,8.244471391662955284e-04
1.321649551391601562e-02,2.334339078515768051e-04
3.841513395309448242e-02,3.834698116406798363e-03
9.633880853652954102e-02,1.574843190610408783e-02
7.587713003158569336e-02,2.113738097250461578e-02
1.033919453620910645e-01,4.473694413900375366e-02
1.041261553764343262e-01,3.417643532156944275e-02
1.518260240554809570e-01,2.605302445590496063e-02
9.636032581329345703e-02,1.041356027126312256e-01
1.348967552185058594e-01,1.313983183354139328e-02
1.836810111999511719e-01,5.935317277908325195e-02
1.593451499938964844e-01,6.166823208332061768e-02
1.710981726646423340e-01,4.818374291062355042e-02
2.002054750919342041e-01,4.009777307510375977e-02
1.660655736923217773e-01,2.959451079368591309e-02
1.848658025264739990e-01,4.070169478654861450e-02
1.643884778022766113e-01,2.048294618725776672e-02
1.331338882446289062e-01,1.800018921494483948e-02
9.230279922485351562e-02,1.022874005138874054e-02
1.360850334167480469e-01,6.125585641711950302e-03
1.133446693420410156e-01,1.629957929253578186e-02
8.139133453369140625e-02,3.784898295998573303e-02
1.458400487899780273e-01,2.481757476925849915e-02
9.699857234954833984e-02,1.679734326899051666e-02
1.290619969367980957e-01,4.542070254683494568e-02
9.346151351928710938e-02,1.367831416428089142e-02
2.576839923858642578e-02,1.291335909627377987e-03
4.680562019348144531e-02,7.734507322311401367e-03
6.582367420196533203e-02,8.207114413380622864e-03
9.529125690460205078e-02,2.804100885987281799e-02
8.645522594451904297e-02,1.439194753766059875e-02
4.939842224121093750e-02,1.330041047185659409e-02
7.155442237854003906e-02,5.934366956353187561e-02
3.290694952011108398e-02,6.926470436155796051e-03
7.282453775405883789e-02,1.337575633078813553e-02
8.635866641998291016e-02,1.532943360507488251e-02
3.053408861160278320e-02,2.081607235595583916e-03
6.236493587493896484e-02,5.272457376122474670e-03
8.741366863250732422e-02,1.125151012092828751e-02
1.512797176837921143e-01,9.008725732564926147e-02
1.766255497932434082e-01,6.532084196805953979e-02
1.347725391387939453e-01,8.467379957437515259e-02
1.201505064964294434e-01,4.437421634793281555e-02
8.369088172912597656e-03,3.812297945842146873e-04
1.709556579589843750e-02,3.149399766698479652e-03
2.951204776763916016e-03,4.695464667747728527e-05
2.395004034042358398e-02,1.008911523967981339e-02
5.764824151992797852e-02,1.299834437668323517e-02
7.439142465591430664e-02,1.494173798710107803e-02
5.841058492660522461e-02,9.631255641579627991e-03
5.842888355255126953e-02,9.418652392923831940e-03
7.940024137496948242e-02,4.088083747774362564e-03
5.978918075561523438e-02,1.523979939520359039e-02
1.553126573562622070e-01,4.638746008276939392e-02
4.457175731658935547e-02,4.902275279164314270e-03
1.329259872436523438e-01,1.959718205034732819e-02
1.404465436935424805e-01,1.605023629963397980e-02
1.042453646659851074e-01,1.290925778448581696e-02
2.529394626617431641e-02,3.231425955891609192e-02
5.679190158843994141e-02,1.086544152349233627e-02
4.268056154251098633e-02,8.770806714892387390e-03
1.074395179748535156e-01,2.045101113617420197e-02
1.327910423278808594e-01,5.824219807982444763e-02
1.236696243286132812e-01,1.565466634929180145e-02
1.170361638069152832e-01,1.443999819457530975e-02
1.225714683532714844e-01,1.086167432367801666e-02
1.008448004722595215e-01,1.959166117012500763e-02
1.059061288833618164e-01,3.262655064463615417e-02
1.498476862907409668e-01,2.045571245253086090e-02
1.557176113128662109e-01,5.186780542135238647e-02
1.892814636230468750e-01,2.407893538475036621e-02
1.879955232143402100e-01,4.678351059556007385e-02
1.811763048171997070e-01,1.842474937438964844e-02
1.391596794128417969e-01,3.597250953316688538e-02
1.657955646514892578e-01,5.155739560723304749e-02
1.116507053375244141e-01,5.806983262300491333e-02
1.646876931190490723e-01,3.411277011036872864e-02
7.834845781326293945e-02,1.858868077397346497e-02
6.802237033843994141e-02,3.503078967332839966e-02
7.646083831787109375e-02,2.373832836747169495e-02
2.763396501541137695e-02,9.951971005648374557e-04
2.143859863281250000e-03,1.096223786589689553e-05
3.133994340896606445e-02,2.091282047331333160e-03
2.340966463088989258e-02,5.705201625823974609e-02
2.438306808471679688e-02,3.388167824596166611e-03
7.391172647476196289e-02,2.477617189288139343e-02
2.577859163284301758e-02,2.264420036226511002e-03
4.347884654998779297e-02,1.713791489601135254e-02
3.114974498748779297e-02,5.223103798925876617e-03
7.292705774307250977e-02,7.505004759877920151e-03
5.296206474304199219e-02,2.618758240714669228e-03
1.642406582832336426e-01,4.156595841050148010e-02
1.127052903175354004e-01,8.934240788221359253e-03
1.639701724052429199e-01,1.851589232683181763e-02
1.859511733055114746e-01,3.087045438587665558e-02
1.750829219818115234e-01,1.755111105740070343e-02
1.999826133251190186e-01,3.847732394933700562e-02
1.779983639717102051e-01,3.081070259213447571e-02
1.137395501136779785e-01,2.641717903316020966e-02
6.238579750061035156e-02,1.026951149106025696e-02
5.052715539932250977e-02,2.876532962545752525e-03
9.999454021453857422e-02,1.500469259917736053e-02
7.780194282531738281e-02,4.981180187314748764e-03
8.528560400009155273e-02,6.970594637095928192e-03
8.002322912216186523e-02,1.002574246376752853e-02
1.305164098739624023e-01,2.036293037235736847e-02
1.267721056938171387e-01,2.463708631694316864e-02
1.372790336608886719e-01,3.173086047172546387e-02
7.229489088058471680e-02,8.310762234032154083e-03
1.274514198303222656e-01,6.220404803752899170e-02
1.285161972045898438e-01,2.660409733653068542e-02
1.426998972892761230e-01,2.648743428289890289e-02
1.778408885002136230e-01,3.163190186023712158e-02
1.312305331230163574e-01,7.743349671363830566e-02
7.698619365692138672e-02,2.203552052378654480e-02
2.494990825653076172e-02,1.210536342114210129e-03
2.423304319381713867e-02,4.443327896296977997e-03
1.575648784637451172e-02,1.033670734614133835e-03
4.082626104354858398e-02,7.952485233545303345e-03
7.545000314712524414e-02,1.569793373346328735e-02
8.453077077865600586e-02,2.344380877912044525e-02
8.114033937454223633e-02,2.030328474938869476e-02
1.061511039733886719e-02,7.851672125980257988e-04
4.718315601348876953e-02,6.092271767556667328e-03
1.015436649322509766e-02,1.469946815632283688e-03
3.425157070159912109e-02,2.285717241466045380e-02
1.992505788803100586e-02,2.469498664140701294e-03
1.924979686737060547e-02,4.616956040263175964e-02
9.883046150207519531e-03,2.813994069583714008e-04
2.117770910263061523e-02,2.418080810457468033e-03
5.420506000518798828e-03,3.409225610084831715e-04
1.503336429595947266e-02,9.328474989160895348e-04
9.707510471343994141e-03,4.121355595998466015e-04
